[INFO ] [2023-04-18 22:29:51,308] Login - Step 01: Open Login Link At Home Page
[INFO ] [2023-04-22 21:50:41,090] Pre-Condition - Step 05: Click to 'My Account' linktext
[INFO ] [2023-04-22 21:50:41,602] Pre-Condition - Step 05: Click to 'Addresses' tab
[INFO ] [2023-04-22 21:50:42,082] Address 01 - Step 01: Click to 'Add New' button
[INFO ] [2023-04-22 21:50:42,086] Address 02 - Step 01: Input 'First Name' with new value: Corene
[INFO ] [2023-04-22 21:50:42,091] OS name = windows 10
[INFO ] [2023-04-22 21:50:42,092] Driver instance name = windows 10
[INFO ] [2023-04-22 21:57:22,705] Register 01 - Step 01: Open Register Link at Home Page
[INFO ] [2023-04-22 21:57:24,219] Register 03 - Step 02: Input to FirstName with value: Granville
[INFO ] [2023-04-22 21:57:24,417] Register 03 - Step 03: Input to LastName with value: Mayert
[INFO ] [2023-04-22 21:57:24,603] Register 03 - Step 04: Input to Email Textbox with value: automationkfc65466@testing.com
[INFO ] [2023-04-22 21:57:24,799] Register 03 - Step 05: Input to Password Textbox with value: 123456?Aa
[INFO ] [2023-04-22 21:57:25,144] Register 03 - Step 06: Click to Register button at Register page
[INFO ] [2023-04-22 21:57:25,945] Register 03 - Step 07: Verify Success message displayed
[INFO ] [2023-04-22 21:57:26,032]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 21:57:26,034] Register 03 - Step 09: Click to Continue button at Register page and navigate to Home page
[INFO ] [2023-04-22 21:57:26,527] OS name = windows 10
[INFO ] [2023-04-22 21:57:26,527] Driver instance name = windows 10
[INFO ] [2023-04-22 21:57:30,855] Pre-Condition - Step 01: Open Login Link At Home Page
[INFO ] [2023-04-22 21:57:32,001] Pre-Condition - Step 02: Input to 'Email' textbox with value: automationkfc65466@testing.com
[INFO ] [2023-04-22 21:57:32,204] Pre-Condition - Step 03: Input to 'Password' textbox with value: 123456?Aa
[INFO ] [2023-04-22 21:57:32,389] Pre-Condition - Step 04: Click to 'Login' button at Login page
[INFO ] [2023-04-22 21:57:33,204] Pre-Condition - Step 05: Click to 'My Account' linktext
[INFO ] [2023-04-22 21:57:33,685] Pre-Condition - Step 05: Click to 'Addresses' tab
[INFO ] [2023-04-22 21:57:34,145] Address 01 - Step 01: Click to 'Add New' button
[INFO ] [2023-04-22 21:57:34,640] Address 01 - Step 02: Click to 'Save' button
[INFO ] [2023-04-22 21:57:34,788] Address 01 - Step 03: Verify 'First name is required.' error message displayed
[INFO ] [2023-04-22 21:57:34,873]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 21:57:34,873] Address 01 - Step 04: Verify 'Last name is required.' error message displayed
[INFO ] [2023-04-22 21:57:34,952]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 21:57:34,952] Address 01 - Step 05: Verify 'Email is required.' error message displayed
[INFO ] [2023-04-22 21:57:35,030]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 21:57:35,030] Address 01 - Step 06: Verify 'City is required' error message displayed
[INFO ] [2023-04-22 21:57:35,091]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 21:57:35,091] Address 01 - Step 07: Verify 'Street address is required' error message displayed
[INFO ] [2023-04-22 21:57:35,171]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 21:57:35,172] Address 01 - Step 08: Verify 'Zip / postal code is required' error message displayed
[INFO ] [2023-04-22 21:57:35,250]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 21:57:35,250] Address 01 - Step 09: Verify 'Phone is required' error message displayed
[INFO ] [2023-04-22 21:57:35,328]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 21:57:35,330] Address 02 - Step 01: Input 'First Name' with new value: Ulysses
[INFO ] [2023-04-22 21:58:05,917] OS name = windows 10
[INFO ] [2023-04-22 21:58:05,918] Driver instance name = windows 10
[INFO ] [2023-04-22 21:59:52,741] Register 01 - Step 01: Open Register Link at Home Page
[INFO ] [2023-04-22 21:59:54,246] Register 03 - Step 02: Input to FirstName with value: Rachael
[INFO ] [2023-04-22 21:59:54,430] Register 03 - Step 03: Input to LastName with value: Ward
[INFO ] [2023-04-22 21:59:54,623] Register 03 - Step 04: Input to Email Textbox with value: automationkfc88160@testing.com
[INFO ] [2023-04-22 21:59:54,814] Register 03 - Step 05: Input to Password Textbox with value: 123456?Aa
[INFO ] [2023-04-22 21:59:55,164] Register 03 - Step 06: Click to Register button at Register page
[INFO ] [2023-04-22 21:59:55,981] Register 03 - Step 07: Verify Success message displayed
[INFO ] [2023-04-22 21:59:56,056]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 21:59:56,058] Register 03 - Step 09: Click to Continue button at Register page and navigate to Home page
[INFO ] [2023-04-22 21:59:56,560] OS name = windows 10
[INFO ] [2023-04-22 21:59:56,560] Driver instance name = windows 10
[INFO ] [2023-04-22 22:00:00,838] Pre-Condition - Step 01: Open Login Link At Home Page
[INFO ] [2023-04-22 22:00:01,935] Pre-Condition - Step 02: Input to 'Email' textbox with value: automationkfc88160@testing.com
[INFO ] [2023-04-22 22:00:02,127] Pre-Condition - Step 03: Input to 'Password' textbox with value: 123456?Aa
[INFO ] [2023-04-22 22:00:02,312] Pre-Condition - Step 04: Click to 'Login' button at Login page
[INFO ] [2023-04-22 22:00:03,101] Pre-Condition - Step 05: Click to 'My Account' linktext
[INFO ] [2023-04-22 22:00:03,589] Pre-Condition - Step 05: Click to 'Addresses' tab
[INFO ] [2023-04-22 22:00:04,051] Address 01 - Step 01: Click to 'Add New' button
[INFO ] [2023-04-22 22:00:04,533] Address 01 - Step 02: Click to 'Save' button
[INFO ] [2023-04-22 22:00:04,688] Address 01 - Step 03: Verify 'First name is required.' error message displayed
[INFO ] [2023-04-22 22:00:04,789]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 22:00:04,789] Address 01 - Step 04: Verify 'Last name is required.' error message displayed
[INFO ] [2023-04-22 22:00:04,867]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 22:00:04,868] Address 01 - Step 05: Verify 'Email is required.' error message displayed
[INFO ] [2023-04-22 22:00:04,946]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 22:00:04,946] Address 01 - Step 06: Verify 'City is required' error message displayed
[INFO ] [2023-04-22 22:00:05,023]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 22:00:05,024] Address 01 - Step 07: Verify 'Street address is required' error message displayed
[INFO ] [2023-04-22 22:00:05,088]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 22:00:05,088] Address 01 - Step 08: Verify 'Zip / postal code is required' error message displayed
[INFO ] [2023-04-22 22:00:05,152]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 22:00:05,152] Address 01 - Step 09: Verify 'Phone is required' error message displayed
[INFO ] [2023-04-22 22:00:05,230]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 22:00:05,232] Address 02 - Step 01: Input 'First Name' with new value: Hollis
[INFO ] [2023-04-22 22:00:20,322] OS name = windows 10
[INFO ] [2023-04-22 22:00:20,322] Driver instance name = windows 10
[INFO ] [2023-04-22 22:04:20,450] Register 01 - Step 01: Open Register Link at Home Page
[INFO ] [2023-04-22 22:04:21,487] Register 03 - Step 02: Input to FirstName with value: Mohammad
[INFO ] [2023-04-22 22:04:21,678] Register 03 - Step 03: Input to LastName with value: Corkery
[INFO ] [2023-04-22 22:04:21,865] Register 03 - Step 04: Input to Email Textbox with value: automationkfc28176@testing.com
[INFO ] [2023-04-22 22:04:22,057] Register 03 - Step 05: Input to Password Textbox with value: 123456?Aa
[INFO ] [2023-04-22 22:04:22,405] Register 03 - Step 06: Click to Register button at Register page
[INFO ] [2023-04-22 22:04:23,273] Register 03 - Step 07: Verify Success message displayed
[INFO ] [2023-04-22 22:04:23,351]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 22:04:23,353] Register 03 - Step 09: Click to Continue button at Register page and navigate to Home page
[INFO ] [2023-04-22 22:04:23,904] OS name = windows 10
[INFO ] [2023-04-22 22:04:23,904] Driver instance name = windows 10
[INFO ] [2023-04-22 22:04:28,255] Pre-Condition - Step 01: Open Login Link At Home Page
[INFO ] [2023-04-22 22:04:29,351] Pre-Condition - Step 02: Input to 'Email' textbox with value: automationkfc28176@testing.com
[INFO ] [2023-04-22 22:04:29,554] Pre-Condition - Step 03: Input to 'Password' textbox with value: 123456?Aa
[INFO ] [2023-04-22 22:04:29,740] Pre-Condition - Step 04: Click to 'Login' button at Login page
[INFO ] [2023-04-22 22:04:30,512] Pre-Condition - Step 05: Click to 'My Account' linktext
[INFO ] [2023-04-22 22:04:30,982] Pre-Condition - Step 05: Click to 'Addresses' tab
[INFO ] [2023-04-22 22:04:31,476] Address 01 - Step 01: Click to 'Add New' button
[INFO ] [2023-04-22 22:04:31,968] Address 01 - Step 02: Click to 'Save' button
[INFO ] [2023-04-22 22:04:32,115] Address 01 - Step 03: Verify 'First name is required.' error message displayed
[INFO ] [2023-04-22 22:04:32,200]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 22:04:32,200] Address 01 - Step 04: Verify 'Last name is required.' error message displayed
[INFO ] [2023-04-22 22:04:32,280]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 22:04:32,280] Address 01 - Step 05: Verify 'Email is required.' error message displayed
[INFO ] [2023-04-22 22:04:32,357]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 22:04:32,357] Address 01 - Step 06: Verify 'City is required' error message displayed
[INFO ] [2023-04-22 22:04:32,435]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 22:04:32,435] Address 01 - Step 07: Verify 'Street address is required' error message displayed
[INFO ] [2023-04-22 22:04:32,515]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 22:04:32,515] Address 01 - Step 08: Verify 'Zip / postal code is required' error message displayed
[INFO ] [2023-04-22 22:04:32,592]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 22:04:32,593] Address 01 - Step 09: Verify 'Phone is required' error message displayed
[INFO ] [2023-04-22 22:04:32,671]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 22:04:32,673] Address 02 - Step 01: Input 'First Name' with new value: Titus
[INFO ] [2023-04-22 22:05:03,255] OS name = windows 10
[INFO ] [2023-04-22 22:05:03,255] Driver instance name = windows 10
[INFO ] [2023-04-22 22:13:02,170] Register 01 - Step 01: Open Register Link at Home Page
[INFO ] [2023-04-22 22:13:03,788] Register 03 - Step 02: Input to FirstName with value: Valeria
[INFO ] [2023-04-22 22:13:03,969] Register 03 - Step 03: Input to LastName with value: Lueilwitz
[INFO ] [2023-04-22 22:13:04,161] Register 03 - Step 04: Input to Email Textbox with value: automationkfc60383@testing.com
[INFO ] [2023-04-22 22:13:04,350] Register 03 - Step 05: Input to Password Textbox with value: 123456?Aa
[INFO ] [2023-04-22 22:13:04,704] Register 03 - Step 06: Click to Register button at Register page
[INFO ] [2023-04-22 22:13:05,577] Register 03 - Step 07: Verify Success message displayed
[INFO ] [2023-04-22 22:13:05,657]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 22:13:05,659] Register 03 - Step 09: Click to Continue button at Register page and navigate to Home page
[INFO ] [2023-04-22 22:13:06,193] OS name = windows 10
[INFO ] [2023-04-22 22:13:06,193] Driver instance name = windows 10
[INFO ] [2023-04-22 22:13:10,486] Pre-Condition - Step 01: Open Login Link At Home Page
[INFO ] [2023-04-22 22:13:11,733] Pre-Condition - Step 02: Input to 'Email' textbox with value: automationkfc60383@testing.com
[INFO ] [2023-04-22 22:13:11,935] Pre-Condition - Step 03: Input to 'Password' textbox with value: 123456?Aa
[INFO ] [2023-04-22 22:13:12,119] Pre-Condition - Step 04: Click to 'Login' button at Login page
[INFO ] [2023-04-22 22:13:12,978] Pre-Condition - Step 05: Click to 'My Account' linktext
[INFO ] [2023-04-22 22:13:13,495] Pre-Condition - Step 05: Click to 'Addresses' tab
[INFO ] [2023-04-22 22:13:13,991] Address 01 - Step 01: Click to 'Add New' button
[INFO ] [2023-04-22 22:13:14,521] Address 01 - Step 02: Click to 'Save' button
[INFO ] [2023-04-22 22:13:14,664] Address 01 - Step 03: Verify 'First name is required.' error message displayed
[INFO ] [2023-04-22 22:13:14,751]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 22:13:14,751] Address 01 - Step 04: Verify 'Last name is required.' error message displayed
[INFO ] [2023-04-22 22:13:14,814]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 22:13:14,815] Address 01 - Step 05: Verify 'Email is required.' error message displayed
[INFO ] [2023-04-22 22:13:14,892]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 22:13:14,892] Address 01 - Step 06: Verify 'City is required' error message displayed
[INFO ] [2023-04-22 22:13:14,970]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 22:13:14,971] Address 01 - Step 07: Verify 'Street address is required' error message displayed
[INFO ] [2023-04-22 22:13:15,051]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 22:13:15,051] Address 01 - Step 08: Verify 'Zip / postal code is required' error message displayed
[INFO ] [2023-04-22 22:13:15,129]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 22:13:15,129] Address 01 - Step 09: Verify 'Phone is required' error message displayed
[INFO ] [2023-04-22 22:13:15,192]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 22:13:15,195] Address 02 - Step 01: Input 'First Name' with new value: Brent
[INFO ] [2023-04-22 22:13:15,360] Address 02 - Step 02: Input 'Last Name' with new value: Lakin
[INFO ] [2023-04-22 22:13:15,559] Address 02 - Step 03: Input 'Email' with new value: 'automationtesting'
[INFO ] [2023-04-22 22:13:15,754] Address 02 - Step 04: Verifi 'Wrong email' error message displayed
[INFO ] [2023-04-22 22:13:15,838]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 22:13:15,839] Address 02 - Step 03: Input 'Email' with new value: freddy.stracke@gmail.com
[INFO ] [2023-04-22 22:13:16,016] Address 02 - Step 03: Input 'City' with new value: Jenniehaven
[INFO ] [2023-04-22 22:13:16,210] Address 02 - Step 03: Input 'Street Address' with new value: 306 Liza Bypass
[INFO ] [2023-04-22 22:13:16,406] Address 02 - Step 03: Input 'Zip Postal Code' with new value: 93558
[INFO ] [2023-04-22 22:13:16,590] Address 02 - Step 03: Input 'Phone Number' with new value: 101.217.3107
[INFO ] [2023-04-22 22:13:16,793] Address 02 - Step 02: Click to 'Save' button
[INFO ] [2023-04-22 22:13:18,359] Address 02 - Step 02: Verify 'Full Name' match with :BrentLakin
[INFO ] [2023-04-22 22:13:18,359] Address 02 - Step 02: Verify 'Email' match with :freddy.stracke@gmail.com
[INFO ] [2023-04-22 22:13:18,359] Address 02 - Step 02: Verify 'City' match with :Jenniehaven
[INFO ] [2023-04-22 22:13:18,360] Address 02 - Step 02: Verify 'Street Address' match with :306 Liza Bypass
[INFO ] [2023-04-22 22:13:18,360] Address 02 - Step 02: Verify 'Zip Postal Code' match with :93558
[INFO ] [2023-04-22 22:13:18,360] Address 02 - Step 02: Verify 'Phone Number' match with :101.217.3107
[INFO ] [2023-04-22 22:13:18,365] OS name = windows 10
[INFO ] [2023-04-22 22:13:18,365] Driver instance name = windows 10
[INFO ] [2023-04-23 21:02:22,344] Register 01 - Step 01: Open Register Link at Home Page
[INFO ] [2023-04-23 21:02:24,091] Register 03 - Step 02: Input to FirstName with value: Willard
[INFO ] [2023-04-23 21:02:24,281] Register 03 - Step 03: Input to LastName with value: Purdy
[INFO ] [2023-04-23 21:02:24,467] Register 03 - Step 04: Input to Email Textbox with value: automationkfc29607@testing.com
[INFO ] [2023-04-23 21:02:24,663] Register 03 - Step 05: Input to Password Textbox with value: 123456?Aa
[INFO ] [2023-04-23 21:02:25,016] Register 03 - Step 06: Click to Register button at Register page
[INFO ] [2023-04-23 21:02:25,879] Register 03 - Step 07: Verify Success message displayed
[INFO ] [2023-04-23 21:02:25,953]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-23 21:02:25,955] Register 03 - Step 09: Click to Continue button at Register page and navigate to Home page
[INFO ] [2023-04-23 21:02:26,510] OS name = windows 10
[INFO ] [2023-04-23 21:02:26,510] Driver instance name = windows 10
[INFO ] [2023-04-23 21:02:30,232] Pre-Condition - Step 01: Open Login Link At Home Page
[INFO ] [2023-04-23 21:02:30,790] Pre-Condition - Step 02: Input to 'Email' textbox with value: automationkfc29607@testing.com
[INFO ] [2023-04-23 21:02:30,989] Pre-Condition - Step 03: Input to 'Password' textbox with value: 123456?Aa
[INFO ] [2023-04-23 21:02:31,176] Pre-Condition - Step 04: Click to 'Login' button at Login page
[INFO ] [2023-04-23 21:02:31,972] Pre-Condition - Step 05: Click to 'My Account' linktext
[INFO ] [2023-04-23 21:02:32,469] Pre-Condition - Step 05: Click to 'Addresses' tab
[INFO ] [2023-04-23 21:02:32,953] Address 01 - Step 01: Click to 'Add New' button
[INFO ] [2023-04-23 21:02:33,469] Address 01 - Step 02: Click to 'Save' button
[INFO ] [2023-04-23 21:02:33,630] Address 01 - Step 03: Verify 'First name is required.' error message displayed
[INFO ] [2023-04-23 21:02:33,716]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-23 21:02:33,716] Address 01 - Step 04: Verify 'Last name is required.' error message displayed
[INFO ] [2023-04-23 21:02:33,792]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-23 21:02:33,792] Address 01 - Step 05: Verify 'Email is required.' error message displayed
[INFO ] [2023-04-23 21:02:33,870]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-23 21:02:33,870] Address 01 - Step 06: Verify 'City is required' error message displayed
[INFO ] [2023-04-23 21:02:33,947]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-23 21:02:33,947] Address 01 - Step 07: Verify 'Street address is required' error message displayed
[INFO ] [2023-04-23 21:02:34,026]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-23 21:02:34,026] Address 01 - Step 08: Verify 'Zip / postal code is required' error message displayed
[INFO ] [2023-04-23 21:02:34,104]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-23 21:02:34,104] Address 01 - Step 09: Verify 'Phone is required' error message displayed
[INFO ] [2023-04-23 21:02:34,183]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-23 21:02:34,185] Address 02 - Step 01: Input 'First Name' with new value: Cristopher
[INFO ] [2023-04-23 21:02:34,362] Address 02 - Step 02: Input 'Last Name' with new value: Gibson
[INFO ] [2023-04-23 21:02:34,553] Address 02 - Step 03: Input 'Email' with new value: 'automationtesting'
[INFO ] [2023-04-23 21:02:34,749] Address 02 - Step 04: Verifi 'Wrong email' error message displayed
[INFO ] [2023-04-23 21:02:34,833]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-23 21:02:34,833] Address 02 - Step 03: Input 'Email' with new value: mechelle.shields@hotmail.com
[INFO ] [2023-04-23 21:02:35,013] Address 02 - Step 03: Input 'City' with new value: Gottliebchester
[INFO ] [2023-04-23 21:02:35,209] Address 02 - Step 03: Input 'Street Address' with new value: 76390 Laurice Circles
[INFO ] [2023-04-23 21:02:35,429] Address 02 - Step 03: Input 'Zip Postal Code' with new value: 10501-4735
[INFO ] [2023-04-23 21:02:35,625] Address 02 - Step 03: Input 'Phone Number' with new value: 1-048-318-2615 x437
[INFO ] [2023-04-23 21:02:35,829] Address 02 - Step 02: Click to 'Save' button
[INFO ] [2023-04-23 21:02:37,368] Address 02 - Step 02: Verify 'Full Name' match with :CristopherGibson
[INFO ] [2023-04-23 21:02:37,368] Address 02 - Step 02: Verify 'Email' match with :mechelle.shields@hotmail.com
[INFO ] [2023-04-23 21:02:37,368] Address 02 - Step 02: Verify 'City' match with :Gottliebchester
[INFO ] [2023-04-23 21:02:37,368] Address 02 - Step 02: Verify 'Street Address' match with :76390 Laurice Circles
[INFO ] [2023-04-23 21:02:37,368] Address 02 - Step 02: Verify 'Zip Postal Code' match with :10501-4735
[INFO ] [2023-04-23 21:02:37,368] Address 02 - Step 02: Verify 'Phone Number' match with :1-048-318-2615 x437
[INFO ] [2023-04-23 21:02:37,373] OS name = windows 10
[INFO ] [2023-04-23 21:02:37,373] Driver instance name = windows 10
[INFO ] [2023-04-23 21:20:04,285] Register 01 - Step 01: Open Register Link at Home Page
[INFO ] [2023-04-23 21:20:05,772] Register 03 - Step 02: Input to FirstName with value: Christopher
[INFO ] [2023-04-23 21:20:05,963] Register 03 - Step 03: Input to LastName with value: Russel
[INFO ] [2023-04-23 21:20:06,146] Register 03 - Step 04: Input to Email Textbox with value: automationkfc39769@testing.com
[INFO ] [2023-04-23 21:20:06,346] Register 03 - Step 05: Input to Password Textbox with value: 123456?Aa
[INFO ] [2023-04-23 21:20:06,693] Register 03 - Step 06: Click to Register button at Register page
[INFO ] [2023-04-23 21:20:07,513] Register 03 - Step 07: Verify Success message displayed
[INFO ] [2023-04-23 21:20:07,593]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-23 21:20:07,595] Register 03 - Step 09: Click to Continue button at Register page and navigate to Home page
[INFO ] [2023-04-23 21:20:08,092] OS name = windows 10
[INFO ] [2023-04-23 21:20:08,092] Driver instance name = windows 10
[INFO ] [2023-04-23 21:20:12,472] Pre-Condition - Step 01: Open Login Link At Home Page
[INFO ] [2023-04-23 21:20:13,041] Pre-Condition - Step 02: Input to 'Email' textbox with value: automationkfc39769@testing.com
[INFO ] [2023-04-23 21:20:13,235] Pre-Condition - Step 03: Input to 'Password' textbox with value: 123456?Aa
[INFO ] [2023-04-23 21:20:13,418] Pre-Condition - Step 04: Click to 'Login' button at Login page
[INFO ] [2023-04-23 21:20:14,189] Pre-Condition - Step 05: Click to 'My Account' linktext
[INFO ] [2023-04-23 21:20:14,658] Pre-Condition - Step 05: Click to 'Addresses' tab
[INFO ] [2023-04-23 21:20:15,120] Address 01 - Step 01: Click to 'Add New' button
[INFO ] [2023-04-23 21:20:15,601] Address 01 - Step 02: Click to 'Save' button
[INFO ] [2023-04-23 21:20:15,758] Address 01 - Step 03: Verify 'First name is required.' error message displayed
[INFO ] [2023-04-23 21:20:15,846]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-23 21:20:15,847] Address 01 - Step 04: Verify 'Last name is required.' error message displayed
[INFO ] [2023-04-23 21:20:15,923]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-23 21:20:15,923] Address 01 - Step 05: Verify 'Email is required.' error message displayed
[INFO ] [2023-04-23 21:20:15,985]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-23 21:20:15,985] Address 01 - Step 06: Verify 'City is required' error message displayed
[INFO ] [2023-04-23 21:20:16,049]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-23 21:20:16,049] Address 01 - Step 07: Verify 'Street address is required' error message displayed
[INFO ] [2023-04-23 21:20:16,113]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-23 21:20:16,113] Address 01 - Step 08: Verify 'Zip / postal code is required' error message displayed
[INFO ] [2023-04-23 21:20:16,191]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-23 21:20:16,191] Address 01 - Step 09: Verify 'Phone is required' error message displayed
[INFO ] [2023-04-23 21:20:16,268]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-23 21:20:16,270] Address 02 - Step 01: Input 'First Name' with new value: Vernie
[INFO ] [2023-04-23 21:20:16,435] Address 02 - Step 02: Input 'Last Name' with new value: Stokes
[INFO ] [2023-04-23 21:20:16,633] Address 02 - Step 03: Input 'Email' with new value: 'automationtesting'
[INFO ] [2023-04-23 21:20:16,835] Address 02 - Step 04: Verifi 'Wrong email' error message displayed
[INFO ] [2023-04-23 21:20:16,913]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-23 21:20:16,913] Address 02 - Step 03: Input 'Email' with new value: catheryn.crona@hotmail.com
[INFO ] [2023-04-23 21:20:17,089] Address 02 - Step 03: Input 'City' with new value: Pauleneborough
[INFO ] [2023-04-23 21:20:17,283] Address 02 - Step 03: Input 'Street Address' with new value: 67100 Humberto Tunnel
[INFO ] [2023-04-23 21:20:17,500] Address 02 - Step 03: Input 'Zip Postal Code' with new value: 66202-4518
[INFO ] [2023-04-23 21:20:17,688] Address 02 - Step 03: Input 'Phone Number' with new value: (658) 921-2303 x8134
[INFO ] [2023-04-23 21:20:17,891] Address 02 - Step 02: Click to 'Save' button
[INFO ] [2023-04-23 21:20:19,654] Address 02 - Step 02: Verify 'Full Name' match with :VernieStokes
[INFO ] [2023-04-23 21:20:19,742]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-04-23 21:20:19,742] Address 02 - Step 02: Verify 'Email' match with :catheryn.crona@hotmail.com
[INFO ] [2023-04-23 21:20:19,820]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-23 21:20:19,820] Address 02 - Step 02: Verify 'Street Address' match with :67100 Humberto Tunnel
[INFO ] [2023-04-23 21:20:19,897]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-23 21:20:19,898] Address 02 - Step 02: Verify 'City & Zip Postal Code' match with :66202-4518
[INFO ] [2023-04-23 21:20:19,976]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-23 21:20:19,976] Address 02 - Step 02: Verify 'Phone Number' match with :(658) 921-2303 x8134
[INFO ] [2023-04-23 21:20:20,052]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-04-23 21:20:20,060] OS name = windows 10
[INFO ] [2023-04-23 21:20:20,060] Driver instance name = windows 10
[INFO ] [2023-04-23 21:22:46,548] Register 01 - Step 01: Open Register Link at Home Page
[INFO ] [2023-04-23 21:22:48,140] Register 03 - Step 02: Input to FirstName with value: Kent
[INFO ] [2023-04-23 21:22:48,318] Register 03 - Step 03: Input to LastName with value: Weber
[INFO ] [2023-04-23 21:22:48,508] Register 03 - Step 04: Input to Email Textbox with value: automationkfc83834@testing.com
[INFO ] [2023-04-23 21:22:48,704] Register 03 - Step 05: Input to Password Textbox with value: 123456?Aa
[INFO ] [2023-04-23 21:22:49,054] Register 03 - Step 06: Click to Register button at Register page
[INFO ] [2023-04-23 21:22:49,862] Register 03 - Step 07: Verify Success message displayed
[INFO ] [2023-04-23 21:22:49,937]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-23 21:22:49,939] Register 03 - Step 09: Click to Continue button at Register page and navigate to Home page
[INFO ] [2023-04-23 21:22:50,453] OS name = windows 10
[INFO ] [2023-04-23 21:22:50,454] Driver instance name = windows 10
[INFO ] [2023-04-23 21:22:54,793] Pre-Condition - Step 01: Open Login Link At Home Page
[INFO ] [2023-04-23 21:22:55,345] Pre-Condition - Step 02: Input to 'Email' textbox with value: automationkfc83834@testing.com
[INFO ] [2023-04-23 21:22:55,534] Pre-Condition - Step 03: Input to 'Password' textbox with value: 123456?Aa
[INFO ] [2023-04-23 21:22:55,716] Pre-Condition - Step 04: Click to 'Login' button at Login page
[INFO ] [2023-04-23 21:22:56,509] Pre-Condition - Step 05: Click to 'My Account' linktext
[INFO ] [2023-04-23 21:22:57,002] Pre-Condition - Step 05: Click to 'Addresses' tab
[INFO ] [2023-04-23 21:22:57,459] Address 01 - Step 01: Click to 'Add New' button
[INFO ] [2023-04-23 21:22:57,957] Address 01 - Step 02: Click to 'Save' button
[INFO ] [2023-04-23 21:22:58,115] Address 01 - Step 03: Verify 'First name is required.' error message displayed
[INFO ] [2023-04-23 21:22:58,199]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-23 21:22:58,199] Address 01 - Step 04: Verify 'Last name is required.' error message displayed
[INFO ] [2023-04-23 21:22:58,276]  -------------------------- PASSED -------------------------- 
